LFQ	44	18	733	0	6750	42128	27585	38626	38295	43619	43185	50372	54893	64784	68802	86014	91558	106002	127579	144091	151575	177814	211449	235326	320397	329690	371755	466871	583323	616457	794957	955370	1255614	1521083	2149176	3475914	5822487	14742452	81808245	3084662	0	0	0
LFQ	45	0	606	3	6701	43686	28406	39510	39108	44687	44586	51470	56300	67058	70960	88327	93796	106925	129817	146101	154920	181291	215735	238753	324096	333875	374928	470521	587884	620349	800187	962324	1260195	1527806	2157521	3482956	5825374	14741547	81715909	3075433	0	0	0
LFQ	46	2	778	0	6706	43120	28411	39510	38669	44420	44080	51149	55994	65996	70421	88484	93183	107303	128570	145766	154056	180121	213412	238234	322458	333629	373570	469765	584993	618958	794877	959783	1256303	1526490	2150936	3476296	5818423	14724954	81775578	3084253	0	0	0
LFQ	47	13	666	1	7088	44441	29099	40418	40105	45902	45867	52287	57452	67817	71896	89956	95193	109407	130788	147838	156853	183640	217183	242051	326932	336388	377046	475238	590144	625953	801961	965408	1262567	1533195	2158450	3482086	5820352	14711626	81694363	3071981	0	0	0
LFQ	48	1	792	0	6890	43892	28934	40006	39367	45179	44722	51744	57180	67031	71734	89408	94684	108234	130194	147035	156041	182128	216367	240195	324449	334006	376525	472927	587439	622291	798803	961769	1259113	1526646	2155055	3477760	5808002	14701629	81766022	3075457	0	0	0
LFQ	49	0	627	1	6915	43806	28927	39841	40469	45097	45438	52312	57547	67556	71550	89343	95989	109107	131187	147820	156467	183619	216442	240947	325136	334930	377335	472302	590287	623986	801309	964867	1257731	1528622	2153246	3472637	5806233	14680681	81769747	3079595	0	0	0
LFQ	50	16	774	1	7206	44810	29625	41041	40506	45642	45615	52937	57492	67726	72130	89568	95552	108631	131445	148345	156782	183534	215751	241873	326016	335570	376802	473450	589880	624402	800708	963457	1259855	1528940	2154823	3471217	5805965	14681923	81762208	3077433	0	0	0
LFQ	51	32	694	0	7022	44749	29319	40398	40499	45620	45420	52165	57730	67972	71965	90103	95431	109176	130892	147870	156345	182224	216800	242528	325204	336653	376717	472545	589439	622252	797446	964168	1256847	1525527	2147184	3466638	5795476	14667272	81807181	3084148	0	0	0
LFQ	52	2	656	1	7185	45493	29681	41005	40928	46103	45957	53148	58485	68852	72955	90753	96301	110402	132581	149867	157104	184194	217822	242168	326781	336213	377000	474979	588856	625338	799295	964269	1257176	1527484	2152003	3465696	5788017	14641168	81805436	3088297	0	0	0
LFQ	53	9	755	0	7412	46367	30161	41628	41459	46837	46815	53732	59131	69143	73836	91035	96848	111204	133451	149921	158846	185625	219991	244911	327900	338851	380168	476585	590656	626820	803747	966691	1259502	1530580	2154782	3472914	5791751	14647269	81756421	3075897	0	0	0
LFQ	54	72	697	0	7250	46052	30358	41535	41852	46552	47252	53413	59087	69676	73573	91562	96377	111323	133249	149979	159084	184931	219104	243780	327369	337749	379853	476749	590240	626747	801108	967155	1259111	1530941	2155662	3469197	5794377	14634856	81777824	3073955	0	0	0
LFQ	55	49	791	0	7457	47259	31182	42534	42302	47615	47823	54890	60014	70158	74932	92597	97832	112240	135393	152077	160020	185343	220770	245571	329815	340575	381477	479661	594060	628681	802583	968186	1260524	1530968	2153799	3470012	5782588	14613400	81768803	3075670	0	0	0
LFQ	56	28	834	1	7755	47461	31356	42697	42645	48153	48076	54882	60064	70528	75227	92792	99028	113117	135591	152365	160961	187015	221337	246115	330161	340628	381412	478956	592969	629251	803820	969279	1260431	1532310	2155110	3469894	5784265	14607050	81758387	3077700	0	0	0
LFQ	57	17	780	1	7472	47208	31085	42855	42364	47388	47500	54368	60235	70455	74509	92192	98467	112634	134909	151025	160647	187010	221180	246122	329894	340140	381983	478971	592443	629217	802576	968628	1259056	1533058	2153121	3467491	5777577	14597577	81790497	3076999	0	0	0
LFQ	58	52	719	2	7466	46842	30792	42675	41914	47081	47102	53853	59273	69738	74514	91117	97640	111327	134176	150591	159184	184995	219626	244272	326018	336955	379551	475088	586853	625844	797944	964249	1253545	1522513	2142245	3453424	5763358	14577091	81905168	3084854	0	0	0
LFQ	59	120	915	1	7944	48234	31526	43825	43596	48732	48476	55199	60927	71106	75857	93709	98950	113946	135519	152265	161937	188641	223184	247554	330683	342126	381954	480242	592567	630924	802058	969939	1256965	1529986	2153651	3463524	5762418	14567793	81814405	3078253	0	0	0
LFQ	60	56	704	1	7577	47769	31238	43167	42381	48100	48163	54905	60691	70529	75093	92971	98600	112836	135660	152109	160673	187048	220715	246505	328802	340110	381588	477753	591255	628018	800968	967690	1255502	1524718	2149066	3455485	5761237	14576344	81854860	3078764	0	0	0
LFQ	61	34	739	0	7900	50217	33182	45403	44924	49938	50421	57505	63572	73158	78144	95959	102672	116580	139675	156269	164626	191686	226471	251789	336613	347478	388377	485727	597955	638664	809918	978380	1264042	1539016	2165009	3472653	5773807	14554777	81688946	3067425	0	0	0
LFQ	62	39	768	2	8109	50032	32932	45138	45274	50085	49959	57125	62616	72902	77738	95497	101724	115182	139211	155303	164341	190837	225480	250952	333811	345198	386294	483717	594928	635313	806675	973841	1260451	1534137	2160177	3463190	5761110	14565908	81742410	3071245	0	0	0
LFQ	63	56	798	2	8080	50508	33655	45588	45134	50406	50368	57704	63479	73400	78320	96238	102128	115953	139921	155518	164931	191383	226346	251494	334451	346559	387235	483313	597278	634169	808488	975514	1262026	1534077	2160099	3463353	5757693	14538629	81753090	3072267	0	0	0
LFQ	64	42	745	1	8204	51115	33649	46091	45662	50960	50807	58144	63809	73840	78684	96837	102939	117977	140424	156699	165596	192889	227696	253520	334414	346837	387633	486470	599517	637596	810534	976504	1264826	1535817	2159739	3464160	5758171	14530720	81732192	3068191	0	0	0
LFQ	65	134	843	4	8578	52295	34306	47222	46221	51619	52015	58861	64499	75039	79517	97580	103350	117607	140539	157277	166909	193579	227785	253160	337243	348550	389823	486521	599146	638765	810488	979415	1264673	1538230	2163234	3468474	5758184	14530780	81700984	3066202	0	0	0
LFQ	66	47	637	1	8407	52981	34405	46733	45941	51860	51537	58400	64328	74807	80130	97624	103819	117989	141381	158221	166864	193510	228561	254925	337117	348193	389944	486690	599941	638851	810802	977535	1264188	1536147	2158447	3464362	5752443	14512990	81732957	3065936	0	0	0
LFQ	67	96	693	1	8442	53294	34692	47249	47128	52397	52505	59154	65552	75846	81233	98989	105588	119537	142369	159744	167377	194924	230211	255529	338265	350267	391211	489434	602651	640850	813131	981129	1264127	1538377	2161582	3462276	5746938	14491793	81718452	3066618	0	0	0
LFQ	68	13	842	0	8255	53165	34633	47336	47203	52182	52671	59239	65896	75449	81119	99001	104922	119295	142625	158807	168769	195279	229637	254662	338313	350957	390733	488377	601279	639592	811464	980039	1263034	1538704	2159191	3460609	5742288	14489564	81732294	3072213	0	0	0
LFQ	69	22	735	1	8531	54003	35334	48619	47506	53159	53373	59992	66433	76659	81410	100245	106339	119994	144442	160558	169435	196983	231813	256371	340563	352512	391656	490864	601926	642841	815154	983289	1266122	1541631	2161137	3464452	5744589	14480698	81698651	3061609	0	0	0
LFQ	70	183	767	1	8517	53845	35104	48486	47314	53130	53140	59918	65937	76157	81942	99740	105841	119701	143825	159931	168818	195904	230915	256396	338771	351650	392851	488367	601838	641436	813140	981777	1262950	1538534	2158779	3455552	5728253	14468476	81751425	3070340	0	0	0
LFQ	71	79	771	0	8563	54222	35332	48598	47514	53595	53538	60253	66275	75940	81510	99782	106237	120253	143424	158755	168785	195333	230564	255849	338373	350520	391411	488730	598632	640712	811971	979459	1260797	1534555	2156912	3455291	5728122	14458478	81781393	3069123	0	0	0
LFQ	72	5	652	2	8660	54941	35720	49212	48420	53891	54340	61027	67178	77471	83042	99866	107852	121674	144877	162193	169910	197976	233512	258676	342360	353765	393576	492557	603664	644918	817365	985208	1266239	1541900	2162996	3464026	5742410	14473671	81673311	3060588	0	0	0
LFQ	73	79	904	1	8729	55235	36111	49260	48197	53533	54159	60591	67341	77232	82780	100453	106968	121180	144529	160852	170671	197116	231856	257751	339729	351961	393674	490104	600754	642048	811233	982641	1261327	1535922	2155984	3454141	5725060	14449855	81760411	3069279	0	0	0
LFQ	74	8	686	1	8752	56671	36776	50616	49529	55312	55526	62302	68590	78949	84032	102009	108884	122836	147605	163782	172703	200270	236135	260754	344529	356215	397652	494187	606119	647583	818301	987422	1268209	1547153	2166925	3463419	5735878	14452461	81644729	3056141	0	0	0
LFQ	75	90	762	1	9374	59174	38411	51978	51342	56596	56948	63996	70192	80534	85361	104246	110558	124919	150020	165715	174940	201822	238573	265030	346905	358183	399325	498961	610203	652457	822975	992081	1273071	1550751	2171795	3468533	5741799	14447590	81566016	3048424	0	0	0
LFQ	76	69	728	1	8966	57238	37236	50929	50302	55823	55818	62541	68744	79213	84434	102222	108499	122691	147773	163936	172351	200373	234584	259809	343801	354231	396252	493584	605269	646321	816397	986878	1264851	1540024	2160730	3452727	5725577	14426183	81714444	3058102	0	0	0
LFQ	77	37	660	1	9174	59247	38288	52122	51459	56890	56978	64057	70213	80401	86330	103841	110601	125081	149491	165696	175477	203168	238141	263761	345812	359099	400298	497748	608968	650768	821666	991910	1269772	1547451	2166911	3466686	5733142	14435989	81603128	3049189	0	0	0
LFQ	78	63	618	0	9317	59134	38768	52537	51352	57427	57176	64465	70527	80387	86372	104324	110872	125786	150334	165340	174847	202490	237500	264287	347066	358835	399968	498161	609331	651604	822481	991650	1268555	1549795	2165844	3463397	5727659	14427132	81609920	3054330	0	0	0
LFQ	79	62	707	2	9286	60724	38803	52790	52343	58076	58093	65147	71626	81071	87476	105067	111759	126353	150840	167179	175598	203414	239668	265928	346979	360793	401825	499382	610336	651503	823236	994193	1273517	1549646	2165681	3459270	5719794	14409190	81613722	3048572	0	0	0
LFQ	80	49	661	0	9253	60909	38916	54109	52514	58091	58259	65293	71629	81997	87437	105714	112370	127447	150763	167437	176780	204791	239836	265445	349013	361125	400974	499176	611473	652826	823336	993447	1271438	1549940	2170753	3463385	5722549	14407739	81598166	3044611	0	0	0
LFQ	81	183506	581	2	9451	61603	39207	54007	52815	58726	58448	65846	72598	82023	87843	106950	113206	126687	151221	168569	177701	205018	240784	266049	349312	362751	401377	499947	611675	653665	822678	995067	1268993	1550227	2170038	3461695	5716365	14377027	81443909	3042084	0	0	0
LFQ	82	12	663	1	9796	63447	40989	56034	54374	60101	60662	67483	73915	83771	89860	108841	114673	130109	154858	171363	180206	208521	244410	270250	352723	366280	406546	504608	617614	661151	831325	1002948	1278834	1562241	2180120	3480131	5733475	14414355	81440267	3032694	0	0	0
LFQ	83	104	622	3	9887	62991	40783	55584	54493	60365	60384	66582	73738	84012	90276	107980	114427	128903	155250	170972	180736	207608	243190	270685	351221	364648	404888	503287	615582	658986	827098	998844	1274872	1557044	2172314	3469072	5724146	14398596	81510000	3039478	0	0	0
LFQ	84	27	662	2	9793	63953	41564	56831	55312	60942	60732	67459	74571	85057	90461	109178	115732	130960	155242	172043	180569	208703	244073	271266	353397	366547	406584	507243	617917	660356	830414	1003826	1278421	1558623	2180527	3472146	5727187	14399047	81462373	3029911	0	0	0
LFQ	85	121	644	0	10312	65459	42053	58014	56275	62595	61646	69066	75576	85947	91804	110479	117042	130820	157309	173263	182206	211211	247081	273271	356050	368935	408301	510379	619858	662494	832066	1007099	1280541	1561951	2180651	3474223	5734061	14391286	81414266	3025296	0	0	0
LFQ	86	113	638	2	10305	66895	43306	59001	57717	63118	62530	69554	76544	86377	93106	111273	118131	132284	157307	174626	183051	210451	247884	273897	356435	369951	408726	509433	620607	662816	834668	1006191	1280447	1562721	2182699	3476242	5733655	14398439	81385369	3023142	0	0	0
LFQ	87	23	674	3	10124	66432	42818	58764	57215	62371	62502	69442	76111	86584	92483	111094	117576	131565	157488	173085	183063	210826	246655	273455	356477	368972	408703	508282	620320	662474	830773	1004572	1277833	1559132	2178952	3471063	5717539	14386012	81442894	3025300	0	0	0
LFQ	88	197	593	2	10871	69705	44945	61562	60126	65115	64989	72058	78601	89518	95164	114119	120673	135342	160701	177076	186227	215638	251548	279540	360622	374053	415168	514722	625956	670014	840537	1016447	1286466	1571013	2192359	3490014	5734180	14383260	81271900	3008630	0	0	0
LFQ	89	19	663	1	10213	67786	43558	59606	58369	64312	63959	71317	78147	87043	94030	113162	119271	133382	159542	174407	184052	213183	248481	275121	358294	371460	412018	509562	621451	663992	833650	1009173	1281250	1559279	2180337	3474348	5718246	14370502	81407094	3019371	0	0	0
LFQ	90	35	555	0	10743	70444	45218	61943	60385	65817	65735	73088	79409	90382	95997	114896	121527	136568	161981	178785	187937	216961	252517	280723	361985	375050	416193	516274	628493	672441	840478	1016504	1291143	1572947	2193667	3487897	5735174	14383791	81241707	3004261	0	0	0
LFQ	91	113	650	1	10792	70407	45082	61319	60374	65805	65195	72779	79534	89382	95618	114636	120977	135709	160499	177839	186426	214622	251733	278814	361118	374040	414077	513668	624991	668750	839710	1013257	1286205	1566911	2186317	3482807	5724659	14366343	81317288	3011204	0	0	0
LFQ	92	74	616	1	11024	71578	45157	62795	61004	66486	65865	73180	79764	90299	97051	115496	122169	136771	162629	179090	188050	217560	252655	279365	362915	375845	416189	514963	627842	672925	841172	1015927	1290567	1571780	2191518	3488678	5735135	14381888	81244074	2999554	0	0	0
LFQ	93	96	641	1	10933	72730	46211	63836	61270	66914	66743	73941	81244	91198	97455	116652	123155	137525	163403	180403	188812	217455	254660	281407	364394	377406	418605	518751	628681	672338	843366	1016034	1288178	1575813	2196532	3491077	5728110	14379070	81218922	2995689	0	0	0
LFQ	94	63	525	1	11480	75293	47768	65776	63768	70053	68776	76678	83236	94632	100401	119625	126386	141164	168664	185249	192558	221160	259457	286788	370020	384870	423065	525974	636892	682163	852135	1028990	1298682	1588698	2208058	3508387	5752342	14398973	81011242	2979659	0	0	0
LFQ	95	20	574	1	11699	76498	48667	66815	64671	70745	70045	77113	84153	95590	101093	120630	127629	142264	168815	185828	194005	222502	259785	287925	370768	383785	424473	526646	637023	681692	853834	1029151	1304193	1587503	2209874	3507065	5756918	14398483	80987390	2973786	0	0	0
LFQ	96	348	589	1	11954	77423	49439	67751	65428	71637	69948	77645	84545	95707	101321	120734	128014	142353	169029	185183	193590	222377	259896	287745	369457	384416	423678	526023	634549	681639	851197	1028234	1298025	1586569	2206371	3504838	5747877	14393008	81016314	2974799	0	0	0
LFQ	97	3	518	0	11713	77723	49161	67787	65858	72144	70709	77795	84988	95629	102227	121342	128344	142498	168791	185776	194816	223007	261016	288192	370285	384988	424900	527270	638041	682348	850975	1030507	1300344	1586729	2210637	3500002	5742315	14368159	81025406	2976708	0	0	0
LFQ	98	398	595	1	12335	79901	50598	69895	67221	73336	71828	79142	86184	96546	102366	121887	129146	142971	169693	186918	194815	224020	260794	289096	371352	385733	425798	526451	637037	680368	850958	1029262	1300679	1585780	2204845	3506420	5744156	14377765	81007555	2965806	0	0	0
LFQ	99	72	501	3	12348	81370	51307	70708	68304	74368	73650	80906	87298	97759	104813	123871	130932	145145	172618	189773	197964	226854	265449	292247	375519	390239	429488	531948	643712	687166	858667	1037174	1310810	1595288	2215559	3520369	5754266	14382081	80875503	2953602	0	0	0
LFQ	100	143	563	0	12278	81287	51543	71232	68141	74263	73156	80677	87366	98115	104420	123686	130595	146117	172652	189435	198146	226082	264777	291611	374220	388009	429907	530262	641069	686406	857155	1036216	1303848	1590176	2212641	3511195	5743449	14371399	80927555	2959859	0	0	0
LFQ	101	290	537	1	13395	88176	55388	76646	73225	79314	78066	85409	91898	103726	109855	130312	136953	151300	179288	197020	203583	235451	272475	301681	377742	391995	431565	534177	645981	690585	860363	1040814	1309747	1597259	2221941	3523807	5755087	14371383	80750002	2943214	0	0	0
LFQ	102	398	581	2	13832	88886	56237	77087	73771	79217	78025	85752	93241	103992	109712	130828	136716	152452	180448	196878	205266	235447	273139	302355	376901	391424	431850	534341	645319	690163	861049	1038661	1310749	1598505	2218733	3519292	5747696	14376391	80753914	2940401	0	0	0
LFQ	103	369	539	2	13669	90674	56784	78487	75289	81232	79683	87371	94351	106235	112024	132141	138930	154420	182956	198951	207901	238432	276223	305727	381136	395630	436115	537826	650036	695769	866536	1049825	1315922	1605578	2228639	3532733	5764774	14393782	80615959	2927001	0	0	0
LFQ	104	277	431	3	13362	90127	56225	77457	74282	80761	78907	86324	94021	104586	111066	132200	137977	153779	181568	198695	207340	237068	275241	301746	378529	393376	433471	536599	649656	694133	861798	1042824	1312124	1601931	2224616	3525463	5752511	14382497	80692353	2934327	0	0	0
LFQ	105	163	457	0	13588	90980	57747	79013	75547	82312	79833	88006	94745	106236	112917	132441	139667	155312	182863	199671	207851	239133	276604	304753	380141	395308	436271	539540	649621	695440	865978	1046397	1315295	1606927	2229577	3533644	5762628	14386660	80617376	2929009	0	0	0
LFQ	106	278	491	1	14378	93014	58000	80190	76403	83132	80883	89187	96355	107520	114082	134218	140622	156118	184175	201382	209796	239890	277422	306167	382432	397446	437309	540544	651053	697342	867521	1048737	1319339	1608292	2231684	3538091	5764039	14385626	80576867	2919625	0	0	0
LFQ	107	154	427	3	14458	94159	59170	82639	78964	84862	82037	90754	97240	109247	115678	136147	142853	158695	186736	204553	212109	243001	281652	311103	386583	401960	440230	544277	655887	703722	873179	1054507	1324878	1615717	2241394	3543388	5775500	14397161	80455970	2908657	0	0	0
LFQ	108	42	381	1	14112	95793	59779	82802	79353	85488	83521	91538	98645	110090	116379	136382	143104	159020	187263	204200	212798	243986	281395	311566	387004	401474	442545	546372	656853	702454	874657	1054564	1325682	1616747	2240958	3544560	5771524	14382975	80456186	2907458	0	0	0
LFQ	109	263	507	0	14571	96700	60089	83209	79004	85899	82556	91315	98230	109890	116205	136797	143386	158877	186646	204495	212473	242809	281650	309872	386553	400575	440479	544298	653898	701087	873922	1054465	1320345	1613429	2237370	3538720	5761828	14369998	80504597	2912644	0	0	0
LFQ	110	205	519	2	14752	98350	61973	84936	80523	87516	84693	93374	100340	111757	118251	138801	145758	161825	190367	206153	214108	245958	285235	312958	389256	405579	444081	550186	660502	706960	877532	1060150	1329017	1617815	2243583	3552737	5780557	14386794	80367256	2899292	0	0	0
LFQ	111	307	412	1	15239	99610	62487	87070	82640	88642	85519	94408	102015	113137	119134	140315	147084	162529	191123	208859	215795	247163	287007	315631	391101	407888	446146	551937	662961	707504	880405	1061693	1329479	1622949	2248665	3553766	5774705	14373802	80333598	2896925	0	0	0
LFQ	112	1058	568	1	15273	100554	63205	86756	82073	88690	85669	93480	101230	112094	119068	139020	145424	162088	189883	207577	215601	246149	284986	313270	388672	405439	443922	547741	657534	706212	877973	1058053	1322486	1617982	2239029	3538024	5758056	14340778	80445090	2908943	0	0	0
LFQ	113	20	352	2	14982	101447	63716	87431	82346	89430	86278	94676	102113	113862	119360	140000	147869	161903	191686	208574	216954	247373	286068	315467	391336	406922	446381	551803	662507	707194	878471	1063321	1327582	1620359	2245168	3547987	5764352	14340351	80381426	2902582	0	0	0
LFQ	114	58	348	4	14973	101825	63463	87851	83549	89404	86517	94745	102462	113617	119768	141516	147476	163293	191268	209008	217290	247683	287490	315039	391723	405731	446595	550248	661532	707646	877614	1062539	1329568	1620027	2241995	3546872	5757019	14326555	80400611	2904729	0	0	0
LFQ	115	243	401	2	15721	104742	65032	89651	85271	92264	88602	96774	104193	115568	121976	142773	150094	165801	194388	211180	219789	251160	289567	319851	394516	411243	449391	555507	665057	713990	884940	1066163	1332080	1626776	2251023	3548991	5756371	14311461	80317227	2899872	0	0	0
LFQ	116	67	320	2	16032	107929	67354	92522	87996	94208	90694	99725	106364	118646	125387	145906	153440	168671	197475	214839	222643	254848	294431	323228	399467	414813	456106	561679	670170	718054	889820	1075466	1342667	1636075	2259096	3563059	5773042	14317099	80167334	2882977	0	0	0
LFQ	117	43	316	2	15990	107279	66758	92612	87491	94084	90792	99423	106624	117889	124487	145267	152265	167755	197348	213596	222124	252463	292744	322016	397041	412146	451692	557238	667136	715646	886973	1071040	1333507	1629831	2251961	3549358	5751466	14295092	80275274	2894882	0	0	0
LFQ	118	29	313	3	15982	109059	67944	93088	88204	94844	91900	100291	107551	119118	125270	146688	153365	168643	198124	215070	222598	254292	292986	323218	399056	414730	454104	559324	669854	715972	888002	1070967	1333654	1629693	2252771	3553324	5746504	14279386	80258151	2895579	0	0	0
LFQ	119	275	334	2	16393	109562	68355	93806	89003	95276	92083	100172	107764	119086	125371	147012	153472	169359	198365	215204	223703	252904	294554	323630	399222	413767	452383	559285	669323	717352	887191	1071319	1335710	1631141	2250690	3551920	5748880	14278023	80258140	2889620	0	0	0
LFQ	120	480	353	2	16962	113448	69448	95951	90677	97246	93995	102170	109646	121154	127880	148895	155989	171799	201235	217488	224931	257779	298014	326518	401571	419554	457453	563169	675520	722075	892775	1077021	1341132	1634319	2259352	3556704	5749956	14266040	80163366	2887584	0	0	0
LFQ	121	322	251	2	16986	113829	70857	97219	91635	98747	94711	103277	110209	121474	128448	149876	156130	171776	201241	218560	225596	257968	298639	327417	404283	419957	457763	564611	675507	722103	893364	1078574	1341171	1637957	2261929	3559524	5750616	14250925	80153209	2882988	0	0	0
LFQ	122	38	252	5	16906	114643	71395	97903	91322	98896	95474	103817	111144	122656	129182	150644	156697	173264	202834	219770	227859	258378	298331	328287	404242	419453	458353	566333	675626	722778	894139	1079329	1341250	1636747	2259562	3558564	5744463	14246084	80151109	2881922	0	0	0
LFQ	123	62	286	0	17027	114859	71090	98462	93000	100110	95110	103492	110804	123206	129693	149630	157267	172852	202201	219777	227311	258729	299174	328481	403341	418921	457530	565355	675028	721830	892481	1077743	1341189	1636728	2254852	3552707	5741692	14226455	80182824	2888352	0	0	0
LFQ	124	2	212	1	17257	117278	72956	101227	94929	101122	97240	105783	112986	125053	131533	152707	160187	175650	204959	222119	229823	262328	301354	331671	407829	424364	462153	571526	682382	727888	899684	1086873	1347474	1641597	2265361	3559693	5744745	14222845	80066463	2880397	0	0	0
LFQ	125	172	301	1	17772	120078	74463	102489	95889	103289	98770	107155	115176	125787	133350	154837	160623	177154	207154	223433	231683	263757	302957	334172	408219	425996	464809	571589	681764	730644	902319	1088307	1349676	1645342	2271381	3566964	5751184	14220743	80006090	2874162	0	0	0
LFQ	126	648	329	3	18087	120348	74913	103360	97019	103978	99512	107941	115569	127321	133262	155252	161331	177665	206695	225835	232520	265118	304959	334878	410057	427507	466697	573539	684628	732671	902885	1090440	1354346	1650863	2273223	3574221	5749548	14212187	79968707	2871589	0	0	0
LFQ	127	731	281	2	18322	122698	76481	105225	98972	105331	101220	110173	117060	128353	136172	157020	164291	179963	210729	228357	234689	267459	307263	336648	414029	430421	469964	577352	688190	736013	908023	1096112	1359305	1657850	2281040	3582200	5760959	14232687	79849729	2858337	0	0	0
LFQ	128	516	300	2	18689	125299	77706	107390	100341	107764	102352	111916	119226	130945	137153	159460	165545	182339	211944	229564	237057	269825	310186	339261	417207	432840	470777	580476	691572	739745	911328	1099608	1362908	1662926	2287835	3593121	5772088	14248588	79746499	2847353	0	0	0
LFQ	129	214	251	1	18923	128269	79368	108752	102507	109889	104668	113438	121390	132763	139175	161886	167159	184168	214846	231939	239654	271565	313042	343801	419644	437757	476910	584428	697581	744236	918588	1105263	1368555	1667493	2297606	3604509	5782996	14254532	79627880	2834005	0	0	0
LFQ	130	535	299	2	19075	126752	78731	107695	101157	107623	103375	112087	118738	131201	137974	159514	166831	182745	212834	230220	236171	270026	310318	341092	416330	433946	472089	580935	691041	739658	909573	1100422	1362860	1659665	2283619	3586157	5764254	14212841	79792753	2848513	0	0	0
LFQ	131	75	189	1	18836	127911	78822	109559	101615	108943	103987	112930	119190	131279	138744	160538	166795	183419	213785	231093	238490	270562	310663	341782	417007	433962	473425	581772	692090	740348	912768	1104069	1363893	1661774	2287572	3589416	5763358	14225297	79752661	2841031	0	0	0
LFQ	132	516	263	1	19930	132996	81872	112513	105966	112611	107939	116759	123856	136291	141755	164575	171381	187719	217828	235711	243037	275274	316702	347111	424562	441798	479820	590222	701859	750733	921095	1113171	1375248	1676064	2301069	3611425	5781800	14235241	79533210	2819728	0	0	0
LFQ	133	789	244	2	20254	135120	83746	114972	107186	114521	108496	117856	125428	137888	143475	166651	172062	188353	220143	237276	245175	277332	319390	349804	426671	444141	483072	592430	706030	754844	926435	1119406	1380082	1681934	2306760	3616446	5791621	14239500	79439769	2814347	0	0	0
LFQ	134	13	169	2	20081	135383	83530	114559	107973	114948	109233	118122	125793	137837	144136	167306	172808	189386	219908	237537	245424	278395	319641	350289	426633	443781	481863	594074	705288	753836	925633	1117451	1377851	1681755	2308380	3615150	5783014	14235928	79447771	2818770	0	0	0
LFQ	135	75	191	1	20410	138696	85264	117741	110152	117123	111339	120778	127648	140381	145984	168854	175529	191792	223013	241190	248786	282089	323161	354530	430724	448752	488592	597324	711891	758827	932972	1126388	1388542	1692999	2321327	3632493	5810728	14260381	79269460	2793524	0	0	0
LFQ	136	425	219	6	21161	141156	86594	119794	111910	118704	112704	122044	130117	142641	148068	170724	177247	193213	225601	243087	250202	282893	325418	355378	433656	450171	490335	600889	713616	762304	936019	1130398	1391646	1695535	2322629	3640157	5817492	14279256	79179722	2786520	0	0	0
LFQ	137	376	246	1	21033	143535	88823	122072	113351	120488	115113	124639	131684	143859	150252	173881	180057	196998	227275	245788	253122	287166	328596	359324	437942	454823	494137	605229	719351	768887	943162	1136361	1398715	1706595	2336367	3654315	5833697	14302957	79023947	2765487	0	0	0
LFQ	138	285	177	2	21661	144276	88874	122335	113899	121356	114979	125711	131539	144611	151159	174373	180001	196725	227835	246186	252788	285813	329670	359406	438159	456142	496055	607875	720517	769188	943019	1138109	1399882	1706987	2336975	3658802	5839698	14319097	78986817	2758668	0	0	0
LFQ	139	475	231	9	21844	146607	90649	124254	115143	123468	116431	125955	132911	146784	151900	174795	181345	199301	229069	247818	253928	289236	329670	360911	439211	456697	496063	607058	722014	768879	946012	1138318	1401290	1707403	2334461	3654442	5837871	14292835	78979594	2764769	0	0	0
LFQ	140	395	177	8	22357	150349	92658	127740	117716	125406	119352	128817	136220	148245	155144	178922	183876	201142	231966	251343	259465	292650	333455	365194	443899	461822	499931	611329	727306	774376	951993	1145499	1406281	1713199	2345802	3666259	5837802	14300928	78852610	2748018	0	0	0
LFQ	141	390	174	0	22806	152445	93640	128465	118897	126943	119762	129868	137623	149494	156212	179827	186212	202660	234358	253191	259365	292757	334331	366437	444700	462584	501662	614532	727548	777867	951125	1149941	1407802	1714732	2343496	3664221	5832740	14276062	78842131	2752651	0	0	0
LFQ	142	584	187	1	22802	154183	94940	129569	120347	128152	120535	131062	137839	150446	156213	181083	186605	202514	234874	253223	259213	294899	336535	368251	446507	464034	502677	614551	728531	777826	954404	1148720	1411697	1717147	2350725	3669160	5838588	14278717	78792898	2749412	0	0	0
LFQ	143	526	198	4	23659	156793	96842	132373	123120	130605	123374	133279	140326	152934	159412	183753	189624	206847	238591	257851	263824	298478	341439	373127	452069	470171	507033	621734	736589	787434	963648	1160792	1425547	1730015	2364794	3693377	5861476	14306222	78577255	2724516	0	0	0
LFQ	144	41	133	0	23841	159154	97482	134023	124105	132074	125140	134651	141684	154467	160400	185318	190587	208734	239895	258489	265846	300648	343023	374445	453613	472756	511511	626250	739797	787494	963749	1164904	1425827	1735770	2366723	3699205	5866057	14300713	78518295	2722807	0	0	0
LFQ	145	47	113	2	24076	160307	99344	135285	125945	133659	126157	135270	143213	155779	161946	186595	192079	209933	242209	260634	266135	303005	344020	377456	455203	475979	512133	627010	741642	792402	967648	1166018	1427717	1736940	2372641	3699925	5875791	14304812	78453078	2717503	0	0	0
LFQ	146	701	206	2	24691	163740	100259	138041	127486	135357	127896	136679	144159	157262	163489	187263	193676	211539	243734	262025	268182	302427	346991	379212	456390	476027	513933	629263	742547	791776	969478	1168199	1431021	1742371	2376739	3702371	5873516	14301317	78405393	2714293	0	0	0
