LFQ	47	60	95	0	5314	24762	18877	22443	22727	24421	26005	28887	32036	35353	40338	46193	50815	57413	69120	76932	83255	96642	113146	128109	159752	178118	193436	246565	297029	327940	411725	515346	647833	815904	1167237	1893126	3226400	9083712	94424401	5449771	0	0	0
LFQ	48	162	136	2	5574	25366	19177	22614	23485	25010	26249	29313	32214	35433	40749	46215	51269	57343	68967	76573	82444	96116	112867	128287	159165	177167	192837	246511	297684	329075	411617	514199	647222	814090	1164866	1890418	3228351	9087077	94429141	5446253	0	0	0
LFQ	49	151	110	2	5445	25721	19615	23550	23297	25250	26604	29678	32772	35616	40129	46532	51489	58013	69388	77596	83610	96559	115673	128679	160885	178350	194059	247324	299615	330519	414974	516579	651443	817493	1171480	1902396	3237762	9100513	94369205	5433162	0	0	0
LFQ	50	116	121	3	5553	25632	19544	23647	23532	25541	26577	29515	32723	35746	41121	46477	52015	58068	69681	77188	83546	97224	114470	129730	160442	178973	194651	248471	298990	329852	413701	518281	650349	819960	1169943	1903133	3237698	9092288	94373460	5433276	0	0	0
LFQ	51	293	145	4	5579	26257	19819	23763	23945	25734	26842	29878	32974	36425	41300	47203	51893	58324	69649	78359	83806	97262	115184	129934	160930	179719	194264	248744	299144	332450	414835	519009	652603	820051	1172142	1901030	3234646	9089169	94364232	5433698	0	0	0
LFQ	52	101	112	1	5455	26134	19899	23695	23519	25215	27133	29867	33354	36092	41517	47448	52357	59100	70777	78345	84520	97903	116358	130561	162650	181030	195914	248435	301279	334280	416623	521139	655419	824511	1176512	1908131	3243052	9091789	94326768	5424243	0	0	0
LFQ	53	122	97	5	5608	26310	20179	23993	24595	25870	27318	30515	33629	36530	41948	48011	53066	59665	71044	78983	85360	98918	117657	131643	163439	182012	197757	251654	304226	335909	419517	525465	659212	826487	1180974	1915404	3246545	9101459	94276864	5413248	0	0	0
LFQ	54	91	111	5	5407	26071	19959	23908	24134	25841	27522	30643	33656	36329	42052	48174	53347	59494	71401	79004	85340	98787	117435	132208	163720	181664	197884	251849	303599	336657	420182	525892	658776	828631	1180836	1916627	3253226	9116674	94261004	5403098	0	0	0
LFQ	55	249	129	3	5753	27516	20395	24822	25211	26524	28277	31209	34430	37907	42952	49620	54651	60772	73145	80806	87196	101388	118662	133857	166236	185076	200701	255216	307340	339342	423863	530252	665814	835134	1192597	1928754	3266866	9124490	94167082	5387001	0	0	0
LFQ	56	21	94	3	5627	27055	20289	24599	24485	26245	28308	30842	34419	37153	42422	48660	53866	60500	72458	80585	86533	101222	118578	134255	166108	184871	200058	254139	306306	339971	423985	528363	663866	833797	1189187	1926553	3258449	9114994	94196778	5395594	0	0	0
LFQ	57	57	109	3	5585	27081	20419	24435	24973	26180	28074	30891	34615	37634	43162	48765	54281	60455	72417	80570	86648	101174	119047	134092	165523	185029	201223	255591	307340	339741	424098	529054	665933	833320	1189761	1925755	3262845	9112162	94187895	5395301	0	0	0
LFQ	58	297	163	2	5743	27589	20559	24496	25033	26584	27893	30974	34397	37662	42758	48963	53933	61078	72361	80371	87208	100907	119261	133876	166076	184558	200442	254469	305736	339485	422527	528703	663248	834178	1187169	1922452	3260867	9104604	94211162	5393454	0	0	0
LFQ	59	177	155	3	5802	28014	21054	25372	25514	27221	28543	31771	35036	38389	43638	49621	55590	61446	73774	81247	87736	101959	120438	135382	168077	187001	202439	257170	310067	342038	425619	533907	668108	838115	1195990	1931486	3272314	9106169	94143140	5381716	0	0	0
LFQ	60	13	80	5	5423	27163	20368	24306	24770	26551	27732	31000	34500	37471	43086	48717	54900	61098	73081	80730	87704	101328	120472	134590	166984	185462	201925	257025	308409	341289	424926	532683	665879	837413	1191384	1929661	3265579	9116124	94169545	5381862	0	0	0
LFQ	61	191	145	3	6073	29275	22164	26177	26483	27970	30020	32828	36475	39732	45218	51799	56735	63888	75808	84722	90476	105183	123836	138586	171536	191572	206780	262350	315353	348223	434097	542910	677295	848987	1210096	1952795	3293704	9144716	93978080	5348957	0	0	0
LFQ	62	78	105	0	5842	28298	21361	25485	25862	27784	28836	32309	35646	38701	44471	50474	55732	62501	75200	82888	89400	103386	122784	137222	169311	188821	204707	260239	312821	346205	430753	537800	672576	843626	1201589	1942069	3278107	9119207	94074562	5364480	0	0	0
LFQ	63	78	99	3	5902	28968	21787	26060	26214	27732	29843	33095	36869	39595	45366	51646	57300	64086	76321	84733	90452	104441	123876	138794	171895	191661	206843	262876	315183	349058	434495	541683	677656	849732	1211036	1954210	3292657	9141003	93982894	5345096	0	0	0
LFQ	64	70	120	1	6129	29755	22617	26955	26960	28940	30740	33406	37385	39984	46412	52173	58038	64582	77353	85543	92077	105558	125297	140576	172868	193141	207002	265232	316937	351251	437570	544969	681995	853490	1213533	1961860	3302531	9159602	93911625	5336961	0	0	0
LFQ	65	123	106	4	6328	30141	22903	27111	27364	28970	30881	34023	37336	41048	46742	52882	58206	64804	77820	85657	91999	106692	125641	141244	173965	193959	210241	265861	319984	353332	437229	548570	685317	858414	1217550	1965989	3306477	9166786	93878797	5320742	0	0	0
LFQ	66	73	102	1	6265	30949	23046	27528	27935	29164	31202	34467	38198	41304	46659	53246	59076	65492	78369	86575	93233	107656	127024	142377	175664	195106	210848	268475	320477	354862	441001	550343	685128	862326	1222463	1968642	3315546	9177918	93832732	5309766	0	0	0
LFQ	67	173	145	0	6433	31696	23614	28461	28782	30662	32142	34957	39111	42055	47888	54282	60313	67253	79858	88249	94625	109995	129390	144768	178530	197952	213490	271103	324410	359763	445487	557019	693060	870190	1233535	1984797	3330130	9195174	93724116	5287630	0	0	0
LFQ	68	117	120	3	6117	31323	23124	28032	28027	30033	31712	34527	38674	41669	47595	53081	59254	66315	79166	87612	94143	108014	127466	143554	176782	197179	211703	269278	322591	356609	442887	550826	689139	862652	1227456	1974290	3316538	9166530	93804702	5312398	0	0	0
LFQ	69	88	101	4	6454	31676	23687	28616	28481	30179	32178	34924	38926	42255	47966	54477	60825	67070	79460	87967	95010	110241	129026	145014	178157	198620	214269	271208	324760	358792	445402	557012	692825	870607	1235181	1985496	3328214	9187157	93722716	5296197	0	0	0
LFQ	70	165	126	4	6430	32038	23639	28645	28716	30728	31806	34990	39259	42149	48235	54173	60131	66872	80600	88267	94795	109589	129395	145323	179363	198891	214946	272052	325160	359873	447376	558966	693159	870988	1235144	1989122	3330043	9187345	93714442	5288293	0	0	0
LFQ	71	61	106	3	6412	31853	23650	28338	28610	30588	32211	35099	38883	42186	48123	54367	60502	67092	80054	87702	94954	109282	129445	144561	177742	198672	213578	270551	325022	357912	444852	556153	693344	867780	1231497	1983132	3325060	9171058	93758755	5292048	0	0	0
LFQ	72	309	187	5	6649	32957	24281	29519	29144	31262	32884	36090	40044	43213	49439	55109	61495	68485	81255	89978	96150	111087	131197	146255	180123	201054	215750	274047	326939	362963	449432	561552	697432	874837	1238338	1995478	3340481	9205879	93653987	5265952	0	0	0
LFQ	73	10	90	3	6423	32778	23967	28909	29082	30927	32618	35780	39385	43268	48928	55420	61301	68048	81303	89255	96188	111480	131183	147442	180400	200098	215601	273562	327891	363336	449224	561842	698518	874121	1242262	1996123	3339748	9201578	93654132	5269014	0	0	0
LFQ	74	25	110	4	6691	34216	25206	29787	30443	31950	33753	36872	41085	43774	50464	56989	62814	69571	83331	91391	98261	113290	131781	148320	182870	202969	219182	277348	331449	366478	453010	566754	703839	881157	1249745	2008624	3359700	9228765	93540528	5248692	0	0	0
LFQ	75	153	144	1	6936	35121	26158	31062	31232	33074	34324	37850	41691	45086	51025	57929	64019	70892	84286	92634	99446	114718	134700	150548	184646	205154	221510	279628	333713	369016	457720	569300	708619	886657	1258562	2019993	3368534	9250805	93453255	5231097	0	0	0
LFQ	76	434	189	4	7211	34884	25558	31458	31304	33359	34543	37908	41756	44996	51690	57677	64226	70823	84068	92493	99085	113754	133791	149742	184487	204275	221057	279478	334142	368436	457015	569597	707658	885378	1254469	2015224	3366216	9238493	93483635	5230725	0	0	0
LFQ	77	214	125	2	6798	34931	25852	31200	30985	33103	34361	37868	42198	44878	51500	57996	64351	71220	84448	93281	99977	115193	135178	150856	185187	206055	221790	280273	334606	370630	459099	572315	708589	888697	1261977	2020092	3375050	9249155	93440594	5220614	0	0	0
LFQ	78	376	159	2	7229	36360	26392	31904	31771	33977	35678	38351	42594	46270	51790	58700	64486	71873	85740	94020	100666	116130	134594	151997	185518	206971	222933	281153	336786	371198	460321	573769	710547	889953	1262431	2025235	3375826	9255803	93409358	5212377	0	0	0
LFQ	79	107	118	1	7004	36783	26562	31814	32027	33964	35779	39302	43155	46175	52891	59167	65705	72809	86753	94590	101838	116791	137855	153225	187647	209192	223848	282789	340309	374434	463512	577404	716610	898225	1269584	2036115	3390030	9270845	93328871	5197408	0	0	0
LFQ	80	433	170	4	7436	37137	27244	32677	33068	34645	36463	39273	43510	46697	53169	59976	66309	72757	86804	95940	101671	117543	138190	154191	189185	209563	225983	285511	340077	375750	464174	579478	716949	898972	1270074	2038296	3390434	9271880	93308190	5191415	0	0	0
LFQ	81	73618	102	3	7251	37349	26808	32817	32260	34695	36069	39706	43720	47085	53019	59935	66797	73495	86786	96321	102194	117844	138115	153942	189097	210621	225418	285649	340654	375463	465328	581258	720493	898679	1270990	2039057	3391937	9273575	93225843	5187245	0	0	0
LFQ	82	143	147	1	7604	39248	28023	34059	34213	35933	37630	40608	44817	48234	54585	62014	67146	75102	89097	96862	104681	120157	141128	157102	192458	212743	228247	289636	344234	380186	470403	586692	725133	908418	1284225	2058103	3415179	9313765	93150496	5162786	0	0	0
LFQ	83	361	189	1	7468	38685	28057	34132	33575	35940	37394	40800	44712	48371	54710	61320	67692	74627	88810	97548	103554	120176	139984	156853	191776	212423	228669	289414	345495	380102	468753	584313	724941	906545	1281287	2049874	3405837	9295375	93197157	5164318	0	0	0
LFQ	84	250	153	0	7646	39699	28659	35092	34667	36820	38063	41393	45448	48854	55733	62511	68991	76049	90486	98965	105463	121820	142579	158966	194076	215370	231664	292679	348254	384470	474023	590971	731227	913029	1291178	2063843	3429361	9339560	93063990	5139236	0	0	0
LFQ	85	703	227	2	7988	40813	29409	36015	35818	37687	38801	42209	46572	50612	56386	63548	69920	76964	91798	99732	107011	122584	143894	160645	195241	217555	232827	293632	350450	386190	477044	593742	732860	920783	1295663	2072333	3441509	9358095	92995500	5118476	0	0	0
LFQ	86	179	130	4	7839	41151	29492	35890	35587	37618	39038	42546	46772	50341	56617	63231	69952	76911	90971	99709	107976	122371	143334	160535	196048	217002	231988	294644	349634	386215	476288	593529	733537	918512	1297316	2072557	3437199	9345165	93015937	5117473	0	0	0
LFQ	87	1244	313	3	8449	42757	30978	37417	36624	38945	40079	43438	47610	51065	57315	64133	70606	78110	92258	101573	107725	123109	144588	161627	196578	218443	234411	297148	351422	387767	479638	596731	736801	919653	1300106	2077696	3441029	9355727	92954149	5113973	0	0	0
LFQ	88	732	210	4	8641	43648	31596	38376	37878	39720	41026	44364	48645	52616	58801	65871	73109	79502	94379	103320	109914	126005	147243	164927	200294	222996	237366	300692	356986	392354	484805	604244	744661	931849	1311264	2096596	3463372	9394757	92806003	5082472	0	0	0
LFQ	89	164	143	7	8006	42537	30256	37188	36574	38783	40123	43202	47858	51305	57608	65320	71456	78628	93285	101811	108559	124644	145500	162431	198340	218676	236099	297519	353982	389433	480683	599015	738994	925662	1303422	2084103	3452227	9373402	92908282	5096011	0	0	0
LFQ	90	398	173	2	8386	44139	31539	38936	37997	39800	41591	45158	49257	52277	59281	66661	72967	80160	95018	104219	111061	127264	148074	166652	201224	223654	238703	302607	358925	395549	487092	605415	749034	935507	1318849	2104124	3475392	9405349	92753672	5065132	0	0	0
LFQ	91	69346	184	2	8358	44597	31881	39014	38124	40128	41141	45130	49569	53319	59374	66625	73944	80618	94709	104598	111464	127179	149410	166170	200983	223367	238866	302365	358417	394908	486733	607643	749721	935015	1318640	2103884	3476106	9408769	92686396	5054541	0	0	0
LFQ	92	452	179	4	8539	45436	32441	39830	39074	41286	42194	45628	50430	53720	60308	67700	73961	81323	96216	105792	112022	128617	150177	167023	202614	224347	240794	303726	360284	396681	488570	609006	749211	937638	1319914	2108266	3479916	9423066	92699043	5055810	0	0	0
LFQ	93	200	150	8	8324	45857	32274	39950	38755	40987	42575	45983	50141	53600	60503	67961	74192	81603	96632	105321	112086	128514	150433	167404	203211	225213	240313	304792	362549	398584	489866	610199	753237	941210	1327104	2113237	3496300	9438482	92659310	5034178	0	0	0
LFQ	94	430	213	1	9132	47946	33750	41569	40822	42759	44198	47502	51909	56004	62777	69892	76466	84439	99529	108929	115366	132352	153492	171337	207953	230703	246518	310987	368229	406514	499301	620250	765062	953897	1342759	2137689	3522551	9485070	92455464	4997477	0	0	0
LFQ	95	755	279	7	9413	49119	34826	42478	41956	43619	45181	48160	52915	56245	62801	70514	77291	85287	99912	109372	115401	133308	154569	172190	207902	230714	246878	311255	369528	405681	500118	623650	764759	956621	1342703	2140489	3521841	9492637	92432170	4988694	0	0	0
LFQ	96	756	252	5	9183	49254	34922	42869	41695	43886	44867	48317	53108	56182	63144	70843	77454	84950	99599	108597	115828	132404	154644	172981	208050	230826	247310	310978	369082	405437	499539	621769	767498	955369	1343821	2142567	3526211	9504675	92416303	4986063	0	0	0
LFQ	97	1	126	3	9058	49771	35083	43771	42130	43833	45354	48957	53775	57253	64270	71895	78361	86295	101692	110697	118268	134676	156424	174507	211274	233774	249733	314593	373017	409665	504201	626937	769746	963365	1350893	2153356	3536445	9515453	92333308	4969278	0	0	0
LFQ	98	816	218	1	9508	50274	35663	43986	42837	44862	45627	49354	53882	57219	64066	71827	78177	85797	100569	110271	117110	133868	155777	172827	209477	232102	248335	313293	370669	407695	501324	623503	768155	959522	1347606	2148901	3531155	9504577	92381238	4969150	0	0	0
LFQ	99	291	173	4	9727	51948	36106	44704	43784	45621	47079	50070	54942	58197	65536	73218	79992	87263	103320	112706	119798	136379	159355	176616	212927	235834	252467	317822	376192	412963	507662	630820	775309	968751	1361149	2162615	3553087	9544204	92224070	4948537	0	0	0
LFQ	100	508	189	6	9691	52322	36255	44946	44117	46143	47366	50390	55077	58541	65721	73547	79944	88035	102739	112775	119244	136882	159136	176594	212504	235823	252491	318360	376341	414517	509449	634728	774835	970449	1361666	2168547	3553426	9551732	92207141	4939061	0	0	0
LFQ	101	534	199	3	10251	55460	38762	48395	46684	48834	49671	52929	58274	61578	69003	76347	83173	90896	107152	116727	123237	140960	163835	180924	216496	238724	253465	319837	379608	417131	512834	636125	780539	974658	1371167	2179823	3566325	9565194	92082645	4922839	0	0	0
LFQ	102	714	243	5	10712	56258	39028	48351	47016	49021	49808	53836	58274	62324	69338	77324	83395	91322	107196	117145	123773	140663	164485	182336	216236	239506	254829	321481	379974	418654	513217	639292	782598	978399	1372751	2184019	3579198	9584639	92037041	4906837	0	0	0
LFQ	103	677	187	4	10569	57440	39886	50050	47931	49918	51226	54837	60132	63322	70941	78462	85515	93184	109258	119522	126509	144240	167322	185861	219510	242594	258728	325962	385076	423558	519903	646270	793151	990086	1386164	2200435	3601493	9630477	91874486	4876352	0	0	0
LFQ	104	554	204	7	10569	57774	40040	49458	48098	50156	50972	55044	59424	63151	70525	78379	85564	93558	109609	119433	125413	143085	166090	185146	219230	242507	258825	324791	385124	422243	518049	645552	791425	988020	1383350	2200429	3602610	9623439	91898366	4875025	0	0	0
LFQ	105	1141	285	7	11085	59607	41348	51067	49351	51802	52685	55814	60456	64814	71400	79647	86635	94813	110444	120501	126980	145080	168634	186958	222028	246048	261467	328526	386762	427651	522668	649901	795100	993689	1391674	2213988	3615935	9656049	91787704	4851494	0	0	0
LFQ	106	704	186	3	10936	59507	41203	51310	49311	51642	52074	55898	61270	64277	71630	79469	86526	94639	110909	121250	128034	145922	168150	187076	222099	245768	261162	328868	387977	426540	523573	651285	797570	997251	1397438	2218165	3620220	9661661	91764332	4845403	0	0	0
LFQ	107	142	152	5	10864	60541	41831	52081	50547	52820	53740	57135	62106	66219	72854	80961	87805	95595	111936	121966	129371	147790	171331	189016	223913	248807	263950	333005	391692	429512	527800	655310	803581	1001698	1402522	2227957	3634380	9686131	91668650	4825522	0	0	0
LFQ	108	460	202	2	11209	61834	42474	52747	51164	53328	54084	57967	62554	66255	73516	81697	88576	96993	113421	123695	130810	148472	172220	190109	224621	248371	266083	333401	393952	432788	531250	659952	806639	1006249	1409125	2234864	3640999	9696338	91609751	4813066	0	0	0
LFQ	109	872	227	4	11150	62113	43392	53393	51233	53745	54099	58225	62846	66934	73907	82104	89289	96975	113778	123756	131034	148627	172019	189975	225879	250054	266020	333909	394930	432633	532295	659824	806881	1008810	1409290	2236458	3646970	9704570	91584969	4808049	0	0	0
LFQ	110	292	209	6	11502	63714	43858	54248	52723	54828	55412	59481	64457	68223	75213	83148	90499	98871	115377	125537	132503	150136	174430	193788	227487	251585	268353	336794	397536	437170	535441	665249	813161	1013564	1413517	2248963	3662534	9726696	91488277	4786456	0	0	0
LFQ	111	886	277	6	11564	65030	44704	55677	53383	55715	56152	60085	65187	68923	76196	84421	91906	100057	116808	126789	133139	151370	175242	194314	229887	253666	270435	339673	399720	439708	536839	668362	816171	1018253	1423776	2255561	3671237	9740104	91416749	4773266	0	0	0
LFQ	112	1755	387	5	11989	65163	44638	54563	53342	55856	56211	59577	64593	68848	76051	84084	90560	98684	115739	125754	132832	151296	173979	193561	228504	252313	269107	336379	398522	437058	535116	665010	810413	1013296	1416098	2247342	3658085	9716210	91490807	4787511	0	0	0
LFQ	113	61	185	6	11856	65954	45402	56411	54457	56487	56684	60743	65178	69772	76698	84986	92432	100418	117279	126717	134031	152922	175949	194964	229895	254740	270579	341601	402317	440204	539518	671459	819370	1019288	1426660	2261259	3676551	9735628	91387190	4765387	0	0	0
LFQ	114	212	194	5	11815	66393	45135	56693	53579	56331	56419	60951	65728	69030	76688	84497	92094	100560	117319	127418	133959	152582	176481	195629	230151	255335	271683	341349	402853	441923	539492	670125	818587	1021134	1427018	2260250	3679704	9744404	91380276	4757242	0	0	0
LFQ	115	1306	372	5	12420	68299	46774	58007	56350	58348	58504	62256	67132	71206	78466	86484	93877	101908	118782	128709	135879	154134	178530	198306	233986	257711	274680	344161	405096	444188	543889	676262	822595	1027670	1435426	2270299	3687866	9756516	91275596	4749243	0	0	0
LFQ	116	156	212	8	12241	69565	47019	59250	56765	58915	59354	63149	68033	72562	79995	87924	95042	103349	120313	130374	137683	156790	181461	200255	235988	261092	276612	346985	409624	449441	548279	681233	831023	1034743	1447518	2286802	3705919	9781744	91162049	4721771	0	0	0
LFQ	117	501	233	9	12458	69787	47602	59385	57161	59718	59307	63715	68395	72607	79202	88771	95519	104087	120926	130338	138190	156786	180927	200294	235397	260531	276166	346938	408609	447742	549484	680448	829051	1033269	1447542	2284611	3705298	9775544	91173180	4721510	0	0	0
LFQ	118	720	238	7	12541	71022	48041	60204	58005	60030	60412	64552	69450	73331	80268	89579	96574	104646	122357	131888	138835	157420	182394	201604	237110	262861	279160	349910	411258	452056	551829	686681	833663	1040181	1452201	2293396	3715815	9793592	91095124	4702283	0	0	0
LFQ	119	628	236	10	12589	71348	48609	60847	58288	59942	60668	64208	69312	73326	80656	89874	96578	104726	122439	132254	138633	158337	182096	202047	237847	262857	279084	349282	411446	452392	551485	686426	834520	1043057	1450409	2292488	3719304	9795414	91088040	4699536	0	0	0
LFQ	120	1347	325	8	13301	73555	50011	62321	59961	62179	62359	66116	70884	75125	82463	91685	98174	107226	124380	134830	140945	160532	186094	205367	239875	266828	282617	354069	416858	456909	557196	692874	842124	1050383	1462415	2310068	3737073	9820486	90944944	4677331	0	0	0
LFQ	121	360	259	8	13276	74473	50763	63173	60886	62574	62995	66966	71757	76100	83326	91803	99865	108049	125127	135042	142525	161531	187045	206633	242227	268380	284300	355790	418714	459614	559347	695978	846458	1055333	1468184	2318418	3748067	9838939	90879991	4656962	0	0	0
LFQ	122	237	223	6	12886	73884	50491	63040	60115	62734	62967	66794	71135	75475	83124	91871	98692	107148	125458	134890	142533	162154	185970	205483	241446	267035	282523	355842	418674	458155	559430	694930	843510	1054970	1468175	2315630	3743801	9834395	90910978	4654434	0	0	0
LFQ	123	634	274	3	13185	74610	50553	63741	60732	63009	62685	67009	71795	75838	83399	92812	99216	107460	126131	135766	142644	162551	187333	206859	241785	268490	284311	356764	418848	459837	562277	696366	847412	1053714	1469929	2316511	3747639	9828421	90889971	4650724	0	0	0
LFQ	124	562	262	3	13448	75868	51726	64962	61034	64124	63844	68126	73453	77561	84598	93846	100445	108897	126531	136785	144126	163428	189055	208007	244939	271490	286917	359597	422294	463262	564766	701254	852353	1061398	1478537	2331695	3764937	9848308	90783420	4635380	0	0	0
LFQ	125	926	290	8	13457	76969	52323	65585	62621	64747	64205	69094	73518	77791	85167	93933	101170	109724	127792	137847	144832	164658	189094	209651	245516	270097	287634	359526	422848	464295	565192	702614	851602	1064286	1481322	2333528	3766836	9856050	90753899	4630591	0	0	0
LFQ	126	566	354	6	13744	79174	52837	67296	63754	65877	65788	69964	75042	79025	86202	95609	103076	111650	129898	139323	146263	166438	191994	211947	247800	274170	290896	364238	427510	468439	571851	710157	862113	1072914	1492189	2346621	3788021	9894480	90609922	4604090	0	0	0
LFQ	127	1115	348	7	14386	81718	55068	69425	65907	67668	67223	71149	77040	80982	88840	98176	105215	114716	132154	142510	149837	169450	194637	215574	251779	279626	294514	369409	433419	475478	577663	718704	869847	1083958	1505826	2368273	3814730	9940427	90421156	4573284	0	0	0
LFQ	128	69065	333	8	14295	81199	54711	68860	65125	68164	67358	71478	76756	80945	88217	97737	104368	113080	131718	142337	149081	168724	194120	215008	250699	278429	293717	367037	431916	472268	577253	714727	867629	1080566	1504347	2365391	3808199	9922612	90412519	4571242	0	0	0
LFQ	129	615	263	5	14902	84391	57188	71461	67845	69714	69703	74069	78512	83356	91116	100088	107352	116355	134614	145249	152392	172739	199367	218652	256037	282351	298785	373332	438334	479192	584047	725736	879479	1092813	1518316	2392139	3839917	9984663	90249983	4536166	0	0	0
LFQ	130	513	299	8	14559	83138	56504	70466	66727	69068	68392	73049	78448	82157	89544	99488	106188	115259	133617	144487	151473	171400	197324	217454	253244	282004	296314	373352	436364	477728	580685	722434	877413	1091183	1514169	2381062	3832254	9963276	90325930	4544264	0	0	0
LFQ	131	906	322	7	14629	83873	56599	71008	67482	70390	69566	73655	78834	83071	90310	99519	106749	115470	134377	144928	151491	171772	198078	217457	255471	282123	298155	373738	438426	479425	582937	724875	878377	1093461	1517417	2387559	3834629	9970114	90294208	4529830	0	0	0
LFQ	132	617	344	6	14952	86586	58323	73385	69493	71610	70549	75988	79977	84976	92543	102245	109199	118530	136439	147690	154480	174643	200836	221844	259618	286565	302577	379505	442864	485811	591035	733590	887407	1102860	1529481	2407107	3864798	10019838	90104572	4498355	0	0	0
LFQ	133	581	305	3	15316	88008	58588	73942	70272	72812	71562	76213	81465	85758	92954	102745	110030	118668	138248	148195	155150	175717	202448	222394	259483	288351	304257	379197	445701	488881	593627	737417	890770	1108225	1535956	2412689	3871473	10034221	90046861	4482755	0	0	0
LFQ	134	368	334	3	15279	88951	59752	74962	70695	73372	72718	77086	81550	86820	94030	103643	111067	120967	139354	149618	156802	177195	203868	225131	261766	290053	306311	383794	447591	491716	597594	739428	895382	1113332	1544823	2423873	3886804	10057143	89947868	4470195	0	0	0
LFQ	135	1055	367	8	16258	91553	61849	77240	73192	75482	74704	78716	85111	88428	96826	106579	113007	122925	141619	153104	159525	180037	207329	229256	266711	294567	311202	389126	455252	498193	606012	750879	906836	1126305	1559250	2448774	3916434	10110940	89731501	4435086	0	0	0
LFQ	136	1394	399	8	16313	92600	61866	78148	73990	76692	75450	79736	85291	89308	97095	106760	114330	123238	142427	153654	160527	181985	208436	229842	267035	296020	311172	389855	456930	499938	606832	751308	909302	1128819	1566796	2454835	3927160	10135737	89664856	4425154	0	0	0
LFQ	137	604	351	12	16163	94298	62991	79475	74890	77374	76459	80960	85692	89952	98196	108127	115937	125183	144623	155136	162608	182881	211036	231923	269847	298426	315084	393804	459529	502535	610792	755821	913152	1136179	1575805	2466384	3947103	10172498	89552429	4396979	0	0	0
LFQ	138	1640	423	8	16554	95082	63551	80173	75452	77722	77423	81457	86883	90944	99662	108651	116733	125700	145817	156716	164074	184007	212120	233204	272015	299176	316461	395856	462784	506556	615387	760531	918284	1143663	1581557	2475300	3971058	10204859	89447591	4376164	0	0	0
LFQ	139	606	394	13	16742	96529	64841	81008	76626	78879	77952	82498	87549	91970	100731	110192	117490	126870	146631	156969	164078	185599	212767	234569	273638	301282	317678	397329	464660	507335	616558	762868	923057	1146771	1586289	2487519	3968376	10212212	89404456	4359707	0	0	0
LFQ	140	855	360	4	16970	96478	64762	81868	77182	79362	78563	82494	88368	92604	100480	110276	117608	126703	146960	157727	164537	185559	214132	234867	272292	301148	317009	398194	464808	508876	617099	764002	923094	1148348	1587170	2485898	3969380	10204531	89409298	4351372	0	0	0
LFQ	141	490	361	13	16950	99357	66454	83657	78858	80662	79679	84050	89762	94681	102015	112747	120027	129134	148611	159681	166853	188730	216843	237607	275810	305640	321528	401657	468487	513507	621782	770293	930541	1152492	1597079	2500879	3987805	10234405	89267182	4334929	0	0	0
LFQ	142	959	403	10	17446	99976	66535	83739	78831	81537	80353	85234	89981	94252	102117	112506	119854	129294	149204	159921	167190	187764	216367	237085	277145	306503	321792	401737	469562	512597	623965	770877	932331	1158107	1600678	2505245	3995708	10245807	89230205	4328421	0	0	0
LFQ	143	827	403	12	17712	102293	68934	86398	80582	83883	81697	86865	92386	96161	104368	115502	122669	132017	152659	163289	169172	191840	220299	241290	281528	310369	326915	408340	475167	520628	630659	782115	941969	1167666	1614772	2524075	4019517	10290247	89042969	4293044	0	0	0
LFQ	144	1446	450	7	18301	104804	69597	88116	82417	85730	83439	87897	93075	98380	106220	116730	123641	133849	153954	164866	172335	193500	222923	244621	283728	314644	328883	412185	479484	525235	636061	786035	948177	1174613	1628526	2540110	4042370	10319342	88903401	4272146	0	0	0
LFQ	145	78	390	12	18147	105601	71177	89042	83449	86669	84636	89197	94424	98660	107052	117695	125069	134883	155792	166600	173960	195703	224761	246012	285851	316658	332430	415462	484668	528723	639923	792774	955346	1184653	1635861	2552094	4060326	10359108	88783266	4245086	0	0	0
LFQ	146	702	483	17	18643	107486	71794	90086	84849	87514	86192	89514	95231	99511	108319	118911	127160	135610	156483	168033	174440	196694	225481	247821	286478	318698	333772	416390	485237	529424	642013	794755	957527	1187773	1640910	2558252	4068005	10367290	88725302	4238438	0	0	0
LFQ	147	3712	793	16	19691	109408	72728	91199	86219	88007	86037	91003	96646	100782	108930	119300	126793	136730	156485	167660	175333	196751	225979	248733	288628	318714	334048	415634	485438	530032	643516	796788	957260	1187998	1639320	2560818	4074822	10377269	88718096	4203922	0	0	0
LFQ	148	66840	510	24	19088	109275	73387	91602	85910	88188	85982	92425	97039	101827	109974	120261	127393	137846	158499	169824	176744	199512	227633	249832	290334	320237	336177	419357	489393	535693	645635	800313	963165	1196027	1649219	2572747	4090065	10419459	88552267	4171535	0	0	0
LFQ	149	597	532	8	19816	114583	76369	96174	90036	93211	90935	95956	101181	105957	114945	126089	132961	143232	164157	175934	183198	206396	235919	257875	299100	330704	346806	432461	503325	546955	662717	820108	984993	1221350	1681571	2621347	4154224	10549320	88160468	4099728	0	0	0
LFQ	150	246	459	13	19761	116344	76990	96961	91319	93936	91315	96256	102053	107027	115797	126104	134142	143626	165279	177052	183761	206550	237350	259828	301799	332915	349600	436253	507230	553176	668835	827088	993811	1231991	1696352	2644110	4183007	10610169	87997554	4065179	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	89
GCF	0.75	33
GCF	1.26	26
GCF	2.01	32
GCF	2.76	24
GCF	3.27	32
GCF	4.27	57
